bag_size,num_features,num_models,fold,f1_score
0.5,0.5,100,3,0.9271255060728745
0.5,0.5,100,4,0.918580375782881
0.5,0.5,100,5,0.924812030075188
0.5,0.6,5,1,0.8723897911832947
0.5,0.6,5,2,0.9317738791423003
0.5,0.6,5,3,0.9102040816326532
0.5,0.6,5,4,0.9087136929460581
0.5,0.6,5,5,0.9259962049335864
0.5,0.6,10,1,0.8677494199535962
0.5,0.6,10,2,0.9288537549407115
0.5,0.6,10,3,0.9227642276422764
0.5,0.6,10,4,0.911764705882353
0.5,0.6,10,5,0.924812030075188
0.5,0.6,20,1,0.8729792147806005
0.5,0.6,20,2,0.9267326732673267
0.5,0.6,20,3,0.9230769230769231
0.5,0.6,20,4,0.9208333333333333
0.5,0.6,20,5,0.923076923076923
0.5,0.6,50,1,0.8755760368663594
0.5,0.6,50,2,0.9230769230769231
0.5,0.6,50,3,0.9252525252525253
0.5,0.6,50,4,0.927536231884058
0.5,0.6,50,5,0.9250936329588015
0.5,0.6,100,1,0.8755760368663594
0.5,0.6,100,2,0.9209486166007906
0.5,0.6,100,3,0.9252525252525253
0.5,0.6,100,4,0.9253112033195021
0.5,0.6,100,5,0.9268292682926829
0.5,0.7,5,1,0.8677494199535962
0.5,0.7,5,2,0.9209486166007906
0.5,0.7,5,3,0.9117043121149897
0.5,0.7,5,4,0.921487603305785
0.5,0.7,5,5,0.9195402298850575
0.5,0.7,10,1,0.8775981524249423
0.5,0.7,10,2,0.9230769230769231
0.5,0.7,10,3,0.9205702647657842
0.5,0.7,10,4,0.9278350515463917
0.5,0.7,10,5,0.9239543726235742
0.5,0.7,20,1,0.8729792147806005
0.5,0.7,20,2,0.9209486166007906
0.5,0.7,20,3,0.9208924949290062
0.5,0.7,20,4,0.9300411522633745
0.5,0.7,20,5,0.9224952741020794
0.5,0.7,50,1,0.8832951945080092
0.5,0.7,50,2,0.9230769230769231
0.5,0.7,50,3,0.927710843373494
0.5,0.7,50,4,0.9233954451345756
0.5,0.7,50,5,0.9262759924385634
0.5,0.7,100,1,0.8832951945080092
0.5,0.7,100,2,0.9230769230769231
0.5,0.7,100,3,0.928
0.5,0.7,100,4,0.9256198347107438
0.5,0.7,100,5,0.9268292682926829
0.5,0.8,5,1,0.8729792147806005
0.5,0.8,5,2,0.9181636726546907
0.5,0.8,5,3,0.9249492900608519
0.5,0.8,5,4,0.9256198347107438
0.5,0.8,5,5,0.920754716981132
0.5,0.8,10,1,0.8832951945080092
0.5,0.8,10,2,0.9230769230769231
0.5,0.8,10,3,0.9255533199195172
0.5,0.8,10,4,0.919917864476386
0.5,0.8,10,5,0.924812030075188
0.5,0.8,20,1,0.8832951945080092
0.5,0.8,20,2,0.9294117647058823
0.5,0.8,20,3,0.927710843373494
0.5,0.8,20,4,0.918918918918919
0.5,0.8,20,5,0.9285714285714285
0.5,0.8,50,1,0.8832951945080092
0.5,0.8,50,2,0.9294117647058823
0.5,0.8,50,3,0.9298597194388778
0.5,0.8,50,4,0.9151138716356108
0.5,0.8,50,5,0.9285714285714285
0.5,0.8,100,1,0.8832951945080092
0.5,0.8,100,2,0.9294117647058823
0.5,0.8,100,3,0.9319999999999999
0.5,0.8,100,4,0.9243353783231082
0.5,0.8,100,5,0.9271028037383177
0.6,0.4,5,1,0.8703703703703703
0.6,0.4,5,2,0.92
0.6,0.4,5,3,0.9161554192229039
0.6,0.4,5,4,0.9048625792811839
0.6,0.4,5,5,0.9239543726235742
0.6,0.4,10,1,0.8463356973995273
0.6,0.4,10,2,0.9068825910931175
0.6,0.4,10,3,0.8958333333333334
0.6,0.4,10,4,0.9048625792811839
0.6,0.4,10,5,0.896551724137931
0.6,0.4,20,1,0.8591549295774649
0.6,0.4,20,2,0.9087221095334685
0.6,0.4,20,3,0.8958333333333334
0.6,0.4,20,4,0.8997867803837952
0.6,0.4,20,5,0.916030534351145
0.6,0.4,50,1,0.850356294536817
0.6,0.4,50,2,0.8925619834710745
0.6,0.4,50,3,0.888888888888889
0.6,0.4,50,4,0.8777292576419214
0.6,0.4,50,5,0.9111969111969112
0.6,0.4,100,1,0.8537735849056602
0.6,0.4,100,2,0.9038854805725972
0.6,0.4,100,3,0.8981288981288982
0.6,0.4,100,4,0.8974358974358974
0.6,0.4,100,5,0.9069767441860465
0.6,0.5,5,1,0.8832951945080092
0.6,0.5,5,2,0.9296874999999999
0.6,0.5,5,3,0.9261477045908184
0.6,0.5,5,4,0.9144050104384134
0.6,0.5,5,5,0.9256505576208178
0.6,0.5,10,1,0.8858447488584474
0.6,0.5,10,2,0.9294117647058823
0.6,0.5,10,3,0.934131736526946
0.6,0.5,10,4,0.918918918918919
0.6,0.5,10,5,0.9268292682926829
0.6,0.5,20,1,0.8781609195402299
0.6,0.5,20,2,0.9306930693069307
0.6,0.5,20,3,0.9252525252525253
0.6,0.5,20,4,0.9094736842105264
0.6,0.5,20,5,0.9262759924385634
0.6,0.5,50,1,0.8697674418604652
0.6,0.5,50,2,0.9236947791164659
0.6,0.5,50,3,0.9183673469387755
0.6,0.5,50,4,0.9067796610169491
0.6,0.5,50,5,0.9222011385199242
0.6,0.5,100,1,0.8723897911832947
0.6,0.5,100,2,0.9282868525896415
0.6,0.5,100,3,0.9190283400809717
0.6,0.5,100,4,0.9033613445378151
0.6,0.5,100,5,0.9222011385199242
0.6,0.6,5,1,0.8787185354691076
0.6,0.6,5,2,0.9251968503937008
0.6,0.6,5,3,0.9252525252525253
0.6,0.6,5,4,0.9249999999999999
0.6,0.6,5,5,0.9273743016759776
0.6,0.6,10,1,0.8755760368663594
0.6,0.6,10,2,0.9246031746031748
0.6,0.6,10,3,0.9249492900608519
0.6,0.6,10,4,0.9136842105263159
0.6,0.6,10,5,0.9250936329588015
0.6,0.6,20,1,0.8807339449541284
0.6,0.6,20,2,0.9227722772277228
0.6,0.6,20,3,0.9271255060728745
0.6,0.6,20,4,0.9121338912133891
0.6,0.6,20,5,0.9265536723163841
0.6,0.6,50,1,0.8755760368663594
0.6,0.6,50,2,0.9246031746031748
0.6,0.6,50,3,0.9252525252525253
0.6,0.6,50,4,0.9132231404958678
0.6,0.6,50,5,0.9245283018867924
0.6,0.6,100,1,0.8775981524249423
0.6,0.6,100,2,0.9227722772277228
0.6,0.6,100,3,0.9252525252525253
0.6,0.6,100,4,0.9147609147609147
0.6,0.6,100,5,0.9280303030303031
0.6,0.7,5,1,0.8843537414965986
0.6,0.7,5,2,0.9294117647058823
0.6,0.7,5,3,0.9325396825396826
0.6,0.7,5,4,0.9327902240325866
0.6,0.7,5,5,0.9281767955801105
0.6,0.7,10,1,0.8858447488584474
0.6,0.7,10,2,0.9224652087475149
0.6,0.7,10,3,0.9292929292929293
0.6,0.7,10,4,0.9287169042769857
0.6,0.7,10,5,0.9236499068901303
0.6,0.7,20,1,0.8858447488584474
0.6,0.7,20,2,0.9221556886227544
0.6,0.7,20,3,0.927710843373494
0.6,0.7,20,4,0.9262295081967213
0.6,0.7,20,5,0.9296296296296296
0.6,0.7,50,1,0.8807339449541284
0.6,0.7,50,2,0.9188118811881187
0.6,0.7,50,3,0.9298597194388778
0.6,0.7,50,4,0.9221311475409837
0.6,0.7,50,5,0.923076923076923
0.6,0.7,100,1,0.8807339449541284
0.6,0.7,100,2,0.9184890656063618
0.6,0.7,100,3,0.927710843373494
0.6,0.7,100,4,0.9147609147609147
0.6,0.7,100,5,0.9283018867924528
0.6,0.8,5,1,0.8812785388127854
0.6,0.8,5,2,0.9227722772277228
0.6,0.8,5,3,0.9317269076305221
0.6,0.8,5,4,0.9281314168377823
0.6,0.8,5,5,0.9261992619926199
0.6,0.8,10,1,0.8781609195402299
0.6,0.8,10,2,0.9206349206349207
0.6,0.8,10,3,0.9258517034068137
0.6,0.8,10,4,0.9243353783231082
0.6,0.8,10,5,0.9276437847866419
0.6,0.8,20,1,0.8781609195402299
0.6,0.8,20,2,0.9227722772277228
0.6,0.8,20,3,0.9258517034068137
0.6,0.8,20,4,0.9161554192229039
0.6,0.8,20,5,0.9348230912476723
0.6,0.8,50,1,0.8781609195402299
0.6,0.8,50,2,0.9273084479371316
0.6,0.8,50,3,0.9343936381709741
0.6,0.8,50,4,0.920892494929006
0.6,0.8,50,5,0.9288389513108615
0.6,0.8,100,1,0.8807339449541284
0.6,0.8,100,2,0.9251968503937008
0.6,0.8,100,3,0.934131736526946
0.6,0.8,100,4,0.9186991869918699
0.6,0.8,100,5,0.9303201506591338
0.7,0.4,5,1,0.8781609195402299
0.7,0.4,5,2,0.9203187250996016
0.7,0.4,5,3,0.9139344262295083
0.7,0.4,5,4,0.9106029106029105
0.7,0.4,5,5,0.9139579349904398
0.7,0.4,10,1,0.8807339449541284
0.7,0.4,10,2,0.9163346613545816
0.7,0.4,10,3,0.9161554192229039
0.7,0.4,10,4,0.9256198347107438
0.7,0.4,10,5,0.9216417910447761
0.7,0.4,20,1,0.8723897911832947
0.7,0.4,20,2,0.9109311740890689
0.7,0.4,20,3,0.9117043121149897
0.7,0.4,20,4,0.9048625792811839
0.7,0.4,20,5,0.921904761904762
0.7,0.4,50,1,0.8697674418604652
0.7,0.4,50,2,0.9215291750503019
0.7,0.4,50,3,0.9161554192229039
0.7,0.4,50,4,0.9052631578947369
0.7,0.4,50,5,0.9157088122605365
0.7,0.4,100,1,0.8723897911832947
0.7,0.4,100,2,0.9215291750503019
0.7,0.4,100,3,0.9205702647657842
0.7,0.4,100,4,0.9048625792811839
0.7,0.4,100,5,0.9073359073359073
0.7,0.5,5,1,0.8781609195402299
0.7,0.5,5,2,0.9138276553106212
0.7,0.5,5,3,0.9230769230769231
0.7,0.5,5,4,0.9252525252525252
0.7,0.5,5,5,0.9340659340659342
0.7,0.5,10,1,0.8755760368663594
0.7,0.5,10,2,0.9163346613545816
0.7,0.5,10,3,0.9186991869918699
0.7,0.5,10,4,0.9303278688524591
0.7,0.5,10,5,0.9259259259259259
0.7,0.5,20,1,0.8611764705882353
0.7,0.5,20,2,0.9153225806451614
0.7,0.5,20,3,0.9098360655737706
0.7,0.5,20,4,0.9140461215932916
0.7,0.5,20,5,0.9265536723163841
0.7,0.5,50,1,0.8697674418604652
0.7,0.5,50,2,0.9236947791164659
0.7,0.5,50,3,0.9161554192229039
0.7,0.5,50,4,0.9094736842105264
0.7,0.5,50,5,0.9245283018867924
0.7,0.5,100,1,0.8781609195402299
0.7,0.5,100,2,0.9227722772277228
0.7,0.5,100,3,0.927710843373494
0.7,0.5,100,4,0.9166666666666666
0.7,0.5,100,5,0.9187145557655955
0.7,0.6,5,1,0.8677494199535962
0.7,0.6,5,2,0.9206349206349207
0.7,0.6,5,3,0.9271255060728745
0.7,0.6,5,4,0.9330628803245435
0.7,0.6,5,5,0.9279112754158965
0.7,0.6,10,1,0.8750000000000001
0.7,0.6,10,2,0.9166666666666667
0.7,0.6,10,3,0.9271255060728745
0.7,0.6,10,4,0.9292929292929294
0.7,0.6,10,5,0.9293680297397771
0.7,0.6,20,1,0.8691588785046729
0.7,0.6,20,2,0.9203187250996016
0.7,0.6,20,3,0.9227642276422764
0.7,0.6,20,4,0.921487603305785
0.7,0.6,20,5,0.9303201506591338
0.7,0.6,50,1,0.8775981524249423
0.7,0.6,50,2,0.9221556886227544
0.7,0.6,50,3,0.9252525252525253
0.7,0.6,50,4,0.9147609147609147
0.7,0.6,50,5,0.9283018867924528
0.7,0.6,100,1,0.8832951945080092
0.7,0.6,100,2,0.9209486166007906
0.7,0.6,100,3,0.9274193548387097
0.7,0.6,100,4,0.9170124481327802
0.7,0.6,100,5,0.9268292682926829
0.7,0.7,5,1,0.8755760368663594
0.7,0.7,5,2,0.9236790606653622
0.7,0.7,5,3,0.9295774647887325
0.7,0.7,5,4,0.9221311475409837
0.7,0.7,5,5,0.9355432780847147
0.7,0.7,10,1,0.8729792147806005
0.7,0.7,10,2,0.9166666666666667
0.7,0.7,10,3,0.9292929292929293
0.7,0.7,10,4,0.9195876288659792
0.7,0.7,10,5,0.9355432780847147
0.7,0.7,20,1,0.8691588785046729
0.7,0.7,20,2,0.9181636726546907
0.7,0.7,20,3,0.9227642276422764
0.7,0.7,20,4,0.9147609147609147
0.7,0.7,20,5,0.924812030075188
0.7,0.7,50,1,0.8723897911832947
0.7,0.7,50,2,0.9163346613545816
0.7,0.7,50,3,0.9208924949290062
0.7,0.7,50,4,0.9102296450939457
0.7,0.7,50,5,0.9262759924385634
0.7,0.7,100,1,0.8755760368663594
0.7,0.7,100,2,0.9206349206349207
0.7,0.7,100,3,0.9295774647887325
0.7,0.7,100,4,0.9147609147609147
0.7,0.7,100,5,0.9265536723163841
0.7,0.8,5,1,0.8761467889908259
0.7,0.8,5,2,0.9296874999999999
0.7,0.8,5,3,0.9325396825396826
0.7,0.8,5,4,0.924643584521385
0.7,0.8,5,5,0.9390018484288354
0.7,0.8,10,1,0.8787185354691076
0.7,0.8,10,2,0.9275929549902152
0.7,0.8,10,3,0.9258517034068137
0.7,0.8,10,4,0.9190283400809716
0.7,0.8,10,5,0.9387755102040817
0.7,0.8,20,1,0.8807339449541284
0.7,0.8,20,2,0.9188118811881187
0.7,0.8,20,3,0.9298597194388778
0.7,0.8,20,4,0.926530612244898
0.7,0.8,20,5,0.930841121495327
0.7,0.8,50,1,0.8812785388127854
0.7,0.8,50,2,0.9294117647058823
0.7,0.8,50,3,0.9322709163346613
0.7,0.8,50,4,0.9106029106029105
0.7,0.8,50,5,0.9283018867924528
0.7,0.8,100,1,0.8858447488584474
0.7,0.8,100,2,0.9273084479371316
0.7,0.8,100,3,0.9362549800796812
0.7,0.8,100,4,0.9132231404958678
0.7,0.8,100,5,0.9323308270676691
0.8,0.4,5,1,0.8761467889908259
0.8,0.4,5,2,0.9126984126984127
0.8,0.4,5,3,0.9068825910931175
0.8,0.4,5,4,0.8656716417910447
0.8,0.4,5,5,0.8880308880308881
0.8,0.4,10,1,0.8755760368663594
0.8,0.4,10,2,0.9094567404426559
0.8,0.4,10,3,0.9087221095334685
0.8,0.4,10,4,0.8787878787878788
0.8,0.4,10,5,0.8966861598440545
0.8,0.4,20,1,0.8750000000000001
0.8,0.4,20,2,0.9215291750503019
0.8,0.4,20,3,0.9075975359342916
0.8,0.4,20,4,0.8969957081545064
0.8,0.4,20,5,0.9132947976878613
0.8,0.4,50,1,0.8666666666666667
0.8,0.4,50,2,0.9102040816326531
0.8,0.4,50,3,0.8962655601659753
0.8,0.4,50,4,0.869757174392936
0.8,0.4,50,5,0.9126213592233009
0.8,0.4,100,1,0.8633093525179857
0.8,0.4,100,2,0.9012345679012346
0.8,0.4,100,3,0.8981288981288982
0.8,0.4,100,4,0.8771929824561404
0.8,0.4,100,5,0.9147286821705426
0.8,0.5,5,1,0.8812785388127854
0.8,0.5,5,2,0.9400386847195358
0.8,0.5,5,3,0.9209486166007904
0.8,0.5,5,4,0.9094650205761315
0.8,0.5,5,5,0.9288389513108615
0.8,0.5,10,1,0.8729792147806005
0.8,0.5,10,2,0.93359375
0.8,0.5,10,3,0.9236947791164658
0.8,0.5,10,4,0.9022869022869024
0.8,0.5,10,5,0.9253731343283582
0.8,0.5,20,1,0.8750000000000001
0.8,0.5,20,2,0.9209486166007906
0.8,0.5,20,3,0.9190283400809717
0.8,0.5,20,4,0.907563025210084
0.8,0.5,20,5,0.9305816135084427
0.8,0.5,50,1,0.8671328671328671
0.8,0.5,50,2,0.9258517034068137
0.8,0.5,50,3,0.9205702647657842
0.8,0.5,50,4,0.902127659574468
0.8,0.5,50,5,0.9198473282442748
0.8,0.5,100,1,0.8697674418604652
0.8,0.5,100,2,0.9279999999999999
0.8,0.5,100,3,0.9139344262295083
0.8,0.5,100,4,0.9090909090909091
0.8,0.5,100,5,0.921904761904762
0.8,0.6,5,1,0.8723897911832947
0.8,0.6,5,2,0.933852140077821
0.8,0.6,5,3,0.9112903225806452
0.8,0.6,5,4,0.9057377049180328
0.8,0.6,5,5,0.9271028037383177
0.8,0.6,10,1,0.8697674418604652
0.8,0.6,10,2,0.9372549019607843
0.8,0.6,10,3,0.9109311740890688
0.8,0.6,10,4,0.8971193415637861
0.8,0.6,10,5,0.9271028037383177
0.8,0.6,20,1,0.8775981524249423
0.8,0.6,20,2,0.9315068493150684
0.8,0.6,20,3,0.9218436873747495
0.8,0.6,20,4,0.909853249475891
0.8,0.6,20,5,0.9363295880149813
0.8,0.6,50,1,0.8750000000000001
0.8,0.6,50,2,0.9249011857707509
0.8,0.6,50,3,0.9319999999999999
0.8,0.6,50,4,0.9094736842105264
0.8,0.6,50,5,0.9283018867924528
0.8,0.6,100,1,0.8723897911832947
0.8,0.6,100,2,0.9206349206349207
0.8,0.6,100,3,0.9252525252525253
0.8,0.6,100,4,0.911764705882353
0.8,0.6,100,5,0.9265536723163841
0.8,0.7,5,1,0.8750000000000001
0.8,0.7,5,2,0.9302325581395349
0.8,0.7,5,3,0.909819639278557
0.8,0.7,5,4,0.911764705882353
0.8,0.7,5,5,0.9259962049335864
0.8,0.7,10,1,0.8703703703703703
0.8,0.7,10,2,0.9372549019607843
0.8,0.7,10,3,0.9153225806451613
0.8,0.7,10,4,0.9113924050632912
0.8,0.7,10,5,0.9174664107485604
0.8,0.7,20,1,0.8827586206896552
0.8,0.7,20,2,0.9270216962524654
0.8,0.7,20,3,0.9218436873747495
0.8,0.7,20,4,0.9090909090909091
0.8,0.7,20,5,0.921904761904762
0.8,0.7,50,1,0.8755760368663594
0.8,0.7,50,2,0.9163346613545816
0.8,0.7,50,3,0.9208924949290062
0.8,0.7,50,4,0.9113924050632912
0.8,0.7,50,5,0.9198473282442748
0.8,0.7,100,1,0.8781609195402299
0.8,0.7,100,2,0.9163346613545816
0.8,0.7,100,3,0.9208924949290062
0.8,0.7,100,4,0.9071729957805907
0.8,0.7,100,5,0.9259962049335864
0.8,0.8,5,1,0.8755760368663594
0.8,0.8,5,2,0.9299610894941635
0.8,0.8,5,3,0.9196787148594376
0.8,0.8,5,4,0.9057377049180328
0.8,0.8,5,5,0.9330855018587362
0.8,0.8,10,1,0.8723897911832947
0.8,0.8,10,2,0.926441351888668
0.8,0.8,10,3,0.9146341463414636
0.8,0.8,10,4,0.9026915113871635
0.8,0.8,10,5,0.9305816135084427
0.8,0.8,20,1,0.8723897911832947
0.8,0.8,20,2,0.9203187250996016
0.8,0.8,20,3,0.9124236252545825
0.8,0.8,20,4,0.9106029106029105
0.8,0.8,20,5,0.9285714285714285
0.8,0.8,50,1,0.8807339449541284
0.8,0.8,50,2,0.9184890656063618
0.8,0.8,50,3,0.9190283400809717
0.8,0.8,50,4,0.9166666666666666
0.8,0.8,50,5,0.9303201506591338
0.8,0.8,100,1,0.8832951945080092
0.8,0.8,100,2,0.9188118811881187
0.8,0.8,100,3,0.9255533199195172
0.8,0.8,100,4,0.9256198347107438
0.8,0.8,100,5,0.9303201506591338
