bag_size,num_features,num_models,fold,f1_score
0.4,0.8,50,5,0.9705882352941176
0.4,0.8,100,1,0.9861111111111112
0.4,0.8,100,2,0.987012987012987
0.4,0.8,100,3,0.9722222222222222
0.4,0.8,100,4,0.9861111111111112
0.4,0.8,100,5,0.9781021897810219
0.5,0.4,5,1,0.9655172413793104
0.5,0.4,5,2,0.987012987012987
0.5,0.4,5,3,0.9655172413793104
0.5,0.4,5,4,0.9594594594594594
0.5,0.4,5,5,0.9565217391304348
0.5,0.4,10,1,0.9655172413793104
0.5,0.4,10,2,0.9808917197452229
0.5,0.4,10,3,0.9655172413793104
0.5,0.4,10,4,0.958904109589041
0.5,0.4,10,5,0.9558823529411765
0.5,0.4,20,1,0.9722222222222222
0.5,0.4,20,2,0.9935483870967742
0.5,0.4,20,3,0.9726027397260274
0.5,0.4,20,4,0.958904109589041
0.5,0.4,20,5,0.9565217391304348
0.5,0.4,50,1,0.9722222222222222
0.5,0.4,50,2,0.987012987012987
0.5,0.4,50,3,0.9726027397260274
0.5,0.4,50,4,0.9659863945578231
0.5,0.4,50,5,0.9640287769784173
0.5,0.4,100,1,0.9722222222222222
0.5,0.4,100,2,0.987012987012987
0.5,0.4,100,3,0.9726027397260274
0.5,0.4,100,4,0.9726027397260274
0.5,0.4,100,5,0.9640287769784173
0.5,0.5,5,1,0.9655172413793104
0.5,0.5,5,2,0.9935483870967742
0.5,0.5,5,3,0.9726027397260274
0.5,0.5,5,4,0.9726027397260274
0.5,0.5,5,5,0.9565217391304348
0.5,0.5,10,1,0.9722222222222222
0.5,0.5,10,2,0.9871794871794872
0.5,0.5,10,3,0.9655172413793104
0.5,0.5,10,4,0.9659863945578231
0.5,0.5,10,5,0.9705882352941176
0.5,0.5,20,1,0.9722222222222222
0.5,0.5,20,2,0.987012987012987
0.5,0.5,20,3,0.9793103448275862
0.5,0.5,20,4,0.9726027397260274
0.5,0.5,20,5,0.9635036496350365
0.5,0.5,50,1,0.9861111111111112
0.5,0.5,50,2,0.987012987012987
0.5,0.5,50,3,0.9793103448275862
0.5,0.5,50,4,0.9726027397260274
0.5,0.5,50,5,0.9640287769784173
0.5,0.5,100,1,0.9790209790209791
0.5,0.5,100,2,0.987012987012987
0.5,0.5,100,3,0.9793103448275862
0.5,0.5,100,4,0.9726027397260274
0.5,0.5,100,5,0.9640287769784173
0.5,0.6,5,1,0.9793103448275862
0.5,0.6,5,2,0.987012987012987
0.5,0.6,5,3,0.9655172413793104
0.5,0.6,5,4,0.9793103448275862
0.5,0.6,5,5,0.9781021897810219
0.5,0.6,10,1,0.9722222222222222
0.5,0.6,10,2,0.987012987012987
0.5,0.6,10,3,0.9722222222222222
0.5,0.6,10,4,0.9655172413793104
0.5,0.6,10,5,0.9705882352941176
0.5,0.6,20,1,0.9793103448275862
0.5,0.6,20,2,0.987012987012987
0.5,0.6,20,3,0.9793103448275862
0.5,0.6,20,4,0.9793103448275862
0.5,0.6,20,5,0.9781021897810219
0.5,0.6,50,1,0.9861111111111112
0.5,0.6,50,2,0.987012987012987
0.5,0.6,50,3,0.9793103448275862
0.5,0.6,50,4,0.9726027397260274
0.5,0.6,50,5,0.9781021897810219
0.5,0.6,100,1,0.9861111111111112
0.5,0.6,100,2,0.987012987012987
0.5,0.6,100,3,0.9722222222222222
0.5,0.6,100,4,0.9726027397260274
0.5,0.6,100,5,0.9781021897810219
0.5,0.7,5,1,0.9793103448275862
0.5,0.7,5,2,0.987012987012987
0.5,0.7,5,3,0.9722222222222222
0.5,0.7,5,4,0.9793103448275862
0.5,0.7,5,5,0.9705882352941176
0.5,0.7,10,1,0.9861111111111112
0.5,0.7,10,2,0.9803921568627451
0.5,0.7,10,3,0.9722222222222222
0.5,0.7,10,4,0.9793103448275862
0.5,0.7,10,5,0.9705882352941176
0.5,0.7,20,1,0.9861111111111112
0.5,0.7,20,2,0.9934640522875817
0.5,0.7,20,3,0.9722222222222222
0.5,0.7,20,4,0.9793103448275862
0.5,0.7,20,5,0.9705882352941176
0.5,0.7,50,1,0.9861111111111112
0.5,0.7,50,2,0.9934640522875817
0.5,0.7,50,3,0.9722222222222222
0.5,0.7,50,4,0.9726027397260274
0.5,0.7,50,5,0.9781021897810219
0.5,0.7,100,1,0.9861111111111112
0.5,0.7,100,2,0.987012987012987
0.5,0.7,100,3,0.9722222222222222
0.5,0.7,100,4,0.9861111111111112
0.5,0.7,100,5,0.9781021897810219
0.5,0.8,5,1,0.9861111111111112
0.5,0.8,5,2,0.987012987012987
0.5,0.8,5,3,0.9790209790209791
0.5,0.8,5,4,0.993006993006993
0.5,0.8,5,5,0.9705882352941176
0.5,0.8,10,1,0.9793103448275862
0.5,0.8,10,2,0.987012987012987
0.5,0.8,10,3,0.9655172413793104
0.5,0.8,10,4,0.993006993006993
0.5,0.8,10,5,0.9705882352941176
0.5,0.8,20,1,0.9861111111111112
0.5,0.8,20,2,0.9934640522875817
0.5,0.8,20,3,0.9655172413793104
0.5,0.8,20,4,0.993006993006993
0.5,0.8,20,5,0.9781021897810219
0.5,0.8,50,1,0.9861111111111112
0.5,0.8,50,2,0.9934640522875817
0.5,0.8,50,3,0.9655172413793104
0.5,0.8,50,4,0.9861111111111112
0.5,0.8,50,5,0.9705882352941176
0.5,0.8,100,1,0.9861111111111112
0.5,0.8,100,2,0.9934640522875817
0.5,0.8,100,3,0.9722222222222222
0.5,0.8,100,4,0.9861111111111112
0.5,0.8,100,5,0.9781021897810219
0.6,0.4,5,1,0.9655172413793104
0.6,0.4,5,2,0.9806451612903225
0.6,0.4,5,3,0.9655172413793104
0.6,0.4,5,4,0.958904109589041
0.6,0.4,5,5,0.9710144927536232
0.6,0.4,10,1,0.9722222222222222
0.6,0.4,10,2,0.987012987012987
0.6,0.4,10,3,0.9793103448275862
0.6,0.4,10,4,0.9726027397260274
0.6,0.4,10,5,0.9710144927536232
0.6,0.4,20,1,0.9790209790209791
0.6,0.4,20,2,0.987012987012987
0.6,0.4,20,3,0.9726027397260274
0.6,0.4,20,4,0.9726027397260274
0.6,0.4,20,5,0.9640287769784173
0.6,0.4,50,1,0.9790209790209791
0.6,0.4,50,2,0.987012987012987
0.6,0.4,50,3,0.9726027397260274
0.6,0.4,50,4,0.9793103448275862
0.6,0.4,50,5,0.9640287769784173
0.6,0.4,100,1,0.9790209790209791
0.6,0.4,100,2,0.987012987012987
0.6,0.4,100,3,0.9726027397260274
0.6,0.4,100,4,0.9793103448275862
0.6,0.4,100,5,0.9640287769784173
0.6,0.5,5,1,0.9793103448275862
0.6,0.5,5,2,0.987012987012987
0.6,0.5,5,3,0.9583333333333334
0.6,0.5,5,4,0.9655172413793104
0.6,0.5,5,5,0.9781021897810219
0.6,0.5,10,1,0.9793103448275862
0.6,0.5,10,2,0.987012987012987
0.6,0.5,10,3,0.9726027397260274
0.6,0.5,10,4,0.9726027397260274
0.6,0.5,10,5,0.9781021897810219
0.6,0.5,20,1,0.9722222222222222
0.6,0.5,20,2,0.987012987012987
0.6,0.5,20,3,0.9726027397260274
0.6,0.5,20,4,0.9726027397260274
0.6,0.5,20,5,0.9710144927536232
0.6,0.5,50,1,0.9861111111111112
0.6,0.5,50,2,0.987012987012987
0.6,0.5,50,3,0.9793103448275862
0.6,0.5,50,4,0.9726027397260274
0.6,0.5,50,5,0.9710144927536232
0.6,0.5,100,1,0.9861111111111112
0.6,0.5,100,2,0.987012987012987
0.6,0.5,100,3,0.9793103448275862
0.6,0.5,100,4,0.9726027397260274
0.6,0.5,100,5,0.9710144927536232
0.6,0.6,5,1,0.9861111111111112
0.6,0.6,5,2,0.987012987012987
0.6,0.6,5,3,0.965034965034965
0.6,0.6,5,4,0.9726027397260274
0.6,0.6,5,5,0.9781021897810219
0.6,0.6,10,1,0.9790209790209791
0.6,0.6,10,2,0.987012987012987
0.6,0.6,10,3,0.9722222222222222
0.6,0.6,10,4,0.9726027397260274
0.6,0.6,10,5,0.9705882352941176
0.6,0.6,20,1,0.9790209790209791
0.6,0.6,20,2,0.987012987012987
0.6,0.6,20,3,0.9722222222222222
0.6,0.6,20,4,0.9726027397260274
0.6,0.6,20,5,0.9781021897810219
0.6,0.6,50,1,0.9790209790209791
0.6,0.6,50,2,0.987012987012987
0.6,0.6,50,3,0.9722222222222222
0.6,0.6,50,4,0.9726027397260274
0.6,0.6,50,5,0.9705882352941176
0.6,0.6,100,1,0.9861111111111112
0.6,0.6,100,2,0.987012987012987
0.6,0.6,100,3,0.9722222222222222
0.6,0.6,100,4,0.9726027397260274
0.6,0.6,100,5,0.9781021897810219
0.6,0.7,5,1,0.9793103448275862
0.6,0.7,5,2,0.9935483870967742
0.6,0.7,5,3,0.9655172413793104
0.6,0.7,5,4,0.9793103448275862
0.6,0.7,5,5,0.9705882352941176
0.6,0.7,10,1,0.9861111111111112
0.6,0.7,10,2,0.9935483870967742
0.6,0.7,10,3,0.9655172413793104
0.6,0.7,10,4,0.9793103448275862
0.6,0.7,10,5,0.9781021897810219
0.6,0.7,20,1,0.9790209790209791
0.6,0.7,20,2,0.987012987012987
0.6,0.7,20,3,0.9583333333333334
0.6,0.7,20,4,0.9861111111111112
0.6,0.7,20,5,0.9781021897810219
0.6,0.7,50,1,0.9861111111111112
0.6,0.7,50,2,0.9934640522875817
0.6,0.7,50,3,0.9722222222222222
0.6,0.7,50,4,0.9861111111111112
0.6,0.7,50,5,0.9781021897810219
0.6,0.7,100,1,0.9861111111111112
0.6,0.7,100,2,0.9934640522875817
0.6,0.7,100,3,0.9722222222222222
0.6,0.7,100,4,0.9861111111111112
0.6,0.7,100,5,0.9781021897810219
0.6,0.8,5,1,0.9861111111111112
0.6,0.8,5,2,0.9934640522875817
0.6,0.8,5,3,0.9645390070921985
0.6,0.8,5,4,0.993006993006993
0.6,0.8,5,5,0.9705882352941176
0.6,0.8,10,1,0.9861111111111112
0.6,0.8,10,2,0.9934640522875817
0.6,0.8,10,3,0.965034965034965
0.6,0.8,10,4,0.993006993006993
0.6,0.8,10,5,0.9705882352941176
0.6,0.8,20,1,0.9861111111111112
0.6,0.8,20,2,0.9868421052631579
0.6,0.8,20,3,0.9722222222222222
0.6,0.8,20,4,0.993006993006993
0.6,0.8,20,5,0.9705882352941176
0.6,0.8,50,1,0.9861111111111112
0.6,0.8,50,2,0.9868421052631579
0.6,0.8,50,3,0.9722222222222222
0.6,0.8,50,4,0.9861111111111112
0.6,0.8,50,5,0.9705882352941176
0.6,0.8,100,1,0.9861111111111112
0.6,0.8,100,2,0.9934640522875817
0.6,0.8,100,3,0.9722222222222222
0.6,0.8,100,4,0.993006993006993
0.6,0.8,100,5,0.9781021897810219
0.7,0.4,5,1,0.9722222222222222
0.7,0.4,5,2,0.9935483870967742
0.7,0.4,5,3,0.958904109589041
0.7,0.4,5,4,0.9659863945578231
0.7,0.4,5,5,0.9565217391304348
0.7,0.4,10,1,0.9722222222222222
0.7,0.4,10,2,0.987012987012987
0.7,0.4,10,3,0.9726027397260274
0.7,0.4,10,4,0.9659863945578231
0.7,0.4,10,5,0.9640287769784173
0.7,0.4,20,1,0.9790209790209791
0.7,0.4,20,2,0.987012987012987
0.7,0.4,20,3,0.9793103448275862
0.7,0.4,20,4,0.9722222222222222
0.7,0.4,20,5,0.9640287769784173
0.7,0.4,50,1,0.9790209790209791
0.7,0.4,50,2,0.987012987012987
0.7,0.4,50,3,0.9726027397260274
0.7,0.4,50,4,0.9793103448275862
0.7,0.4,50,5,0.9640287769784173
0.7,0.4,100,1,0.9793103448275862
0.7,0.4,100,2,0.987012987012987
0.7,0.4,100,3,0.9793103448275862
0.7,0.4,100,4,0.9722222222222222
0.7,0.4,100,5,0.9640287769784173
0.7,0.5,5,1,0.9793103448275862
0.7,0.5,5,2,0.987012987012987
0.7,0.5,5,3,0.9655172413793104
0.7,0.5,5,4,0.9726027397260274
0.7,0.5,5,5,0.9565217391304348
0.7,0.5,10,1,0.9793103448275862
0.7,0.5,10,2,0.987012987012987
0.7,0.5,10,3,0.9726027397260274
0.7,0.5,10,4,0.9793103448275862
0.7,0.5,10,5,0.9710144927536232
0.7,0.5,20,1,0.9790209790209791
0.7,0.5,20,2,0.987012987012987
0.7,0.5,20,3,0.9793103448275862
0.7,0.5,20,4,0.9726027397260274
0.7,0.5,20,5,0.9781021897810219
0.7,0.5,50,1,0.9790209790209791
0.7,0.5,50,2,0.987012987012987
0.7,0.5,50,3,0.9793103448275862
0.7,0.5,50,4,0.9726027397260274
0.7,0.5,50,5,0.9710144927536232
0.7,0.5,100,1,0.9861111111111112
0.7,0.5,100,2,0.987012987012987
0.7,0.5,100,3,0.9793103448275862
0.7,0.5,100,4,0.9726027397260274
0.7,0.5,100,5,0.9635036496350365
0.7,0.6,5,1,0.9793103448275862
0.7,0.6,5,2,0.9935483870967742
0.7,0.6,5,3,0.958904109589041
0.7,0.6,5,4,0.9726027397260274
0.7,0.6,5,5,0.9496402877697842
0.7,0.6,10,1,0.9793103448275862
0.7,0.6,10,2,0.9935483870967742
0.7,0.6,10,3,0.9655172413793104
0.7,0.6,10,4,0.9793103448275862
0.7,0.6,10,5,0.9710144927536232
0.7,0.6,20,1,0.9861111111111112
0.7,0.6,20,2,0.9934640522875817
0.7,0.6,20,3,0.9722222222222222
0.7,0.6,20,4,0.9726027397260274
0.7,0.6,20,5,0.9781021897810219
0.7,0.6,50,1,0.9861111111111112
0.7,0.6,50,2,0.9934640522875817
0.7,0.6,50,3,0.9722222222222222
0.7,0.6,50,4,0.9793103448275862
0.7,0.6,50,5,0.9781021897810219
0.7,0.6,100,1,0.9861111111111112
0.7,0.6,100,2,0.9934640522875817
0.7,0.6,100,3,0.9722222222222222
0.7,0.6,100,4,0.9861111111111112
0.7,0.6,100,5,0.9781021897810219
0.7,0.7,5,1,0.9722222222222222
0.7,0.7,5,2,0.9935483870967742
0.7,0.7,5,3,0.9655172413793104
0.7,0.7,5,4,0.9726027397260274
0.7,0.7,5,5,0.9635036496350365
0.7,0.7,10,1,0.9790209790209791
0.7,0.7,10,2,0.9935483870967742
0.7,0.7,10,3,0.9722222222222222
0.7,0.7,10,4,0.9726027397260274
0.7,0.7,10,5,0.9781021897810219
0.7,0.7,20,1,0.9790209790209791
0.7,0.7,20,2,0.9934640522875817
0.7,0.7,20,3,0.965034965034965
0.7,0.7,20,4,0.9793103448275862
0.7,0.7,20,5,0.9781021897810219
0.7,0.7,50,1,0.9861111111111112
0.7,0.7,50,2,0.9934640522875817
0.7,0.7,50,3,0.965034965034965
0.7,0.7,50,4,0.9861111111111112
0.7,0.7,50,5,0.9781021897810219
0.7,0.7,100,1,0.9861111111111112
0.7,0.7,100,2,0.9934640522875817
0.7,0.7,100,3,0.965034965034965
0.7,0.7,100,4,0.9861111111111112
0.7,0.7,100,5,0.9781021897810219
0.7,0.8,5,1,0.9722222222222222
0.7,0.8,5,2,0.9935483870967742
0.7,0.8,5,3,0.9577464788732394
0.7,0.8,5,4,0.9861111111111112
0.7,0.8,5,5,0.9710144927536232
0.7,0.8,10,1,0.9861111111111112
0.7,0.8,10,2,1.0
0.7,0.8,10,3,0.971830985915493
0.7,0.8,10,4,0.9861111111111112
0.7,0.8,10,5,0.9781021897810219
0.7,0.8,20,1,0.9790209790209791
0.7,0.8,20,2,0.9868421052631579
0.7,0.8,20,3,0.971830985915493
0.7,0.8,20,4,0.993006993006993
0.7,0.8,20,5,0.9781021897810219
0.7,0.8,50,1,0.9861111111111112
0.7,0.8,50,2,0.9868421052631579
0.7,0.8,50,3,0.971830985915493
0.7,0.8,50,4,0.993006993006993
0.7,0.8,50,5,0.9781021897810219
0.7,0.8,100,1,0.9861111111111112
0.7,0.8,100,2,0.9934640522875817
0.7,0.8,100,3,0.971830985915493
0.7,0.8,100,4,0.993006993006993
0.7,0.8,100,5,0.9705882352941176
0.8,0.4,5,1,0.9722222222222222
0.8,0.4,5,2,0.9803921568627451
0.8,0.4,5,3,0.9726027397260274
0.8,0.4,5,4,0.965034965034965
0.8,0.4,5,5,0.9635036496350365
0.8,0.4,10,1,0.9861111111111112
0.8,0.4,10,2,0.987012987012987
0.8,0.4,10,3,0.9726027397260274
0.8,0.4,10,4,0.965034965034965
0.8,0.4,10,5,0.9635036496350365
0.8,0.4,20,1,0.9861111111111112
0.8,0.4,20,2,0.987012987012987
0.8,0.4,20,3,0.9726027397260274
0.8,0.4,20,4,0.9722222222222222
0.8,0.4,20,5,0.9635036496350365
0.8,0.4,50,1,0.9861111111111112
0.8,0.4,50,2,0.987012987012987
0.8,0.4,50,3,0.9793103448275862
0.8,0.4,50,4,0.9793103448275862
0.8,0.4,50,5,0.9635036496350365
0.8,0.4,100,1,0.9790209790209791
0.8,0.4,100,2,0.987012987012987
0.8,0.4,100,3,0.9793103448275862
0.8,0.4,100,4,0.9726027397260274
0.8,0.4,100,5,0.9710144927536232
0.8,0.5,5,1,0.993006993006993
0.8,0.5,5,2,0.9935483870967742
0.8,0.5,5,3,0.9659863945578231
0.8,0.5,5,4,0.9793103448275862
0.8,0.5,5,5,0.9558823529411765
0.8,0.5,10,1,0.9861111111111112
0.8,0.5,10,2,0.987012987012987
0.8,0.5,10,3,0.9726027397260274
0.8,0.5,10,4,0.9793103448275862
0.8,0.5,10,5,0.9705882352941176
0.8,0.5,20,1,0.9861111111111112
0.8,0.5,20,2,0.9934640522875817
0.8,0.5,20,3,0.9726027397260274
0.8,0.5,20,4,0.9726027397260274
0.8,0.5,20,5,0.9705882352941176
0.8,0.5,50,1,0.9861111111111112
0.8,0.5,50,2,0.9934640522875817
0.8,0.5,50,3,0.9722222222222222
0.8,0.5,50,4,0.9726027397260274
0.8,0.5,50,5,0.9705882352941176
0.8,0.5,100,1,0.9861111111111112
0.8,0.5,100,2,0.987012987012987
0.8,0.5,100,3,0.9793103448275862
0.8,0.5,100,4,0.9726027397260274
0.8,0.5,100,5,0.9705882352941176
0.8,0.6,5,1,0.9861111111111112
0.8,0.6,5,2,1.0
0.8,0.6,5,3,0.9655172413793104
0.8,0.6,5,4,0.9726027397260274
0.8,0.6,5,5,0.9635036496350365
0.8,0.6,10,1,0.9793103448275862
0.8,0.6,10,2,0.9934640522875817
0.8,0.6,10,3,0.9655172413793104
0.8,0.6,10,4,0.9726027397260274
0.8,0.6,10,5,0.9852941176470589
0.8,0.6,20,1,0.9861111111111112
0.8,0.6,20,2,0.9934640522875817
0.8,0.6,20,3,0.9722222222222222
0.8,0.6,20,4,0.9793103448275862
0.8,0.6,20,5,0.9705882352941176
0.8,0.6,50,1,0.9861111111111112
0.8,0.6,50,2,0.9934640522875817
0.8,0.6,50,3,0.9722222222222222
0.8,0.6,50,4,0.9793103448275862
0.8,0.6,50,5,0.9705882352941176
0.8,0.6,100,1,0.9861111111111112
0.8,0.6,100,2,0.9934640522875817
0.8,0.6,100,3,0.965034965034965
0.8,0.6,100,4,0.9861111111111112
0.8,0.6,100,5,0.9781021897810219
0.8,0.7,5,1,0.9793103448275862
0.8,0.7,5,2,1.0
0.8,0.7,5,3,0.9583333333333334
0.8,0.7,5,4,0.9726027397260274
0.8,0.7,5,5,0.9777777777777777
0.8,0.7,10,1,0.9722222222222222
0.8,0.7,10,2,0.9934640522875817
0.8,0.7,10,3,0.9583333333333334
0.8,0.7,10,4,0.9793103448275862
0.8,0.7,10,5,0.9852941176470589
0.8,0.7,20,1,0.9861111111111112
0.8,0.7,20,2,0.9934640522875817
0.8,0.7,20,3,0.965034965034965
0.8,0.7,20,4,0.9793103448275862
0.8,0.7,20,5,0.9781021897810219
0.8,0.7,50,1,0.9861111111111112
0.8,0.7,50,2,0.9934640522875817
0.8,0.7,50,3,0.965034965034965
0.8,0.7,50,4,0.993006993006993
0.8,0.7,50,5,0.9705882352941176
0.8,0.7,100,1,0.9861111111111112
0.8,0.7,100,2,0.9934640522875817
0.8,0.7,100,3,0.965034965034965
0.8,0.7,100,4,0.9861111111111112
0.8,0.7,100,5,0.9781021897810219
0.8,0.8,5,1,0.9859154929577465
0.8,0.8,5,2,1.0
0.8,0.8,5,3,0.9583333333333334
0.8,0.8,5,4,0.9861111111111112
0.8,0.8,5,5,0.9705882352941176
0.8,0.8,10,1,0.9790209790209791
0.8,0.8,10,2,1.0
0.8,0.8,10,3,0.9583333333333334
0.8,0.8,10,4,0.9861111111111112
0.8,0.8,10,5,0.9781021897810219
0.8,0.8,20,1,0.9790209790209791
0.8,0.8,20,2,0.9934640522875817
0.8,0.8,20,3,0.965034965034965
0.8,0.8,20,4,0.993006993006993
0.8,0.8,20,5,0.9781021897810219
0.8,0.8,50,1,0.9861111111111112
0.8,0.8,50,2,0.9868421052631579
0.8,0.8,50,3,0.971830985915493
0.8,0.8,50,4,0.993006993006993
0.8,0.8,50,5,0.9781021897810219
0.8,0.8,100,1,0.9861111111111112
0.8,0.8,100,2,0.9868421052631579
0.8,0.8,100,3,0.971830985915493
0.8,0.8,100,4,0.993006993006993
0.8,0.8,100,5,0.9781021897810219
