bag_size,num_features,num_models,fold,f1_score
0.5,0.4,20,5,0.9411764705882353
0.5,0.4,50,1,0.8958333333333334
0.5,0.4,50,2,0.946236559139785
0.5,0.4,50,3,0.9333333333333333
0.5,0.4,50,4,0.9090909090909091
0.5,0.4,50,5,0.9411764705882353
0.5,0.4,100,1,0.9052631578947369
0.5,0.4,100,2,0.9361702127659575
0.5,0.4,100,3,0.9333333333333333
0.5,0.4,100,4,0.8791208791208791
0.5,0.4,100,5,0.9411764705882353
0.5,0.5,5,1,0.8865979381443299
0.5,0.5,5,2,0.9361702127659575
0.5,0.5,5,3,0.9245283018867925
0.5,0.5,5,4,0.8888888888888888
0.5,0.5,5,5,0.9411764705882353
0.5,0.5,10,1,0.9247311827956989
0.5,0.5,10,2,0.9263157894736842
0.5,0.5,10,3,0.9056603773584906
0.5,0.5,10,4,0.9090909090909091
0.5,0.5,10,5,0.96
0.5,0.5,20,1,0.9347826086956522
0.5,0.5,20,2,0.9361702127659575
0.5,0.5,20,3,0.9142857142857143
0.5,0.5,20,4,0.9195402298850575
0.5,0.5,20,5,0.9504950495049505
0.5,0.5,50,1,0.9148936170212766
0.5,0.5,50,2,0.9565217391304348
0.5,0.5,50,3,0.9142857142857143
0.5,0.5,50,4,0.9195402298850575
0.5,0.5,50,5,0.9504950495049505
0.5,0.5,100,1,0.9347826086956522
0.5,0.5,100,2,0.9565217391304348
0.5,0.5,100,3,0.9142857142857143
0.5,0.5,100,4,0.9195402298850575
0.5,0.5,100,5,0.9504950495049505
0.5,0.6,5,1,0.8958333333333334
0.5,0.6,5,2,0.946236559139785
0.5,0.6,5,3,0.9230769230769231
0.5,0.6,5,4,0.8888888888888888
0.5,0.6,5,5,0.9411764705882353
0.5,0.6,10,1,0.9347826086956522
0.5,0.6,10,2,0.9361702127659575
0.5,0.6,10,3,0.9142857142857143
0.5,0.6,10,4,0.898876404494382
0.5,0.6,10,5,0.9504950495049505
0.5,0.6,20,1,0.9247311827956989
0.5,0.6,20,2,0.946236559139785
0.5,0.6,20,3,0.9142857142857143
0.5,0.6,20,4,0.9090909090909091
0.5,0.6,20,5,0.9504950495049505
0.5,0.6,50,1,0.9052631578947369
0.5,0.6,50,2,0.9565217391304348
0.5,0.6,50,3,0.9142857142857143
0.5,0.6,50,4,0.9195402298850575
0.5,0.6,50,5,0.9504950495049505
0.5,0.6,100,1,0.9052631578947369
0.5,0.6,100,2,0.9565217391304348
0.5,0.6,100,3,0.9142857142857143
0.5,0.6,100,4,0.9195402298850575
0.5,0.6,100,5,0.9504950495049505
0.5,0.7,5,1,0.9247311827956989
0.5,0.7,5,2,0.9361702127659575
0.5,0.7,5,3,0.9142857142857143
0.5,0.7,5,4,0.8888888888888888
0.5,0.7,5,5,0.9411764705882353
0.5,0.7,10,1,0.9347826086956522
0.5,0.7,10,2,0.9361702127659575
0.5,0.7,10,3,0.9142857142857143
0.5,0.7,10,4,0.9090909090909091
0.5,0.7,10,5,0.9411764705882353
0.5,0.7,20,1,0.9247311827956989
0.5,0.7,20,2,0.946236559139785
0.5,0.7,20,3,0.9142857142857143
0.5,0.7,20,4,0.9302325581395349
0.5,0.7,20,5,0.9504950495049505
0.5,0.7,50,1,0.9052631578947369
0.5,0.7,50,2,0.9565217391304348
0.5,0.7,50,3,0.9142857142857143
0.5,0.7,50,4,0.9195402298850575
0.5,0.7,50,5,0.9504950495049505
0.5,0.7,100,1,0.9052631578947369
0.5,0.7,100,2,0.9565217391304348
0.5,0.7,100,3,0.9142857142857143
0.5,0.7,100,4,0.9195402298850575
0.5,0.7,100,5,0.9504950495049505
0.5,0.8,5,1,0.8865979381443299
0.5,0.8,5,2,0.9361702127659575
0.5,0.8,5,3,0.9142857142857143
0.5,0.8,5,4,0.8791208791208791
0.5,0.8,5,5,0.9411764705882353
0.5,0.8,10,1,0.9247311827956989
0.5,0.8,10,2,0.9361702127659575
0.5,0.8,10,3,0.9142857142857143
0.5,0.8,10,4,0.8888888888888888
0.5,0.8,10,5,0.9411764705882353
0.5,0.8,20,1,0.9247311827956989
0.5,0.8,20,2,0.9361702127659575
0.5,0.8,20,3,0.9142857142857143
0.5,0.8,20,4,0.9090909090909091
0.5,0.8,20,5,0.9504950495049505
0.5,0.8,50,1,0.9148936170212766
0.5,0.8,50,2,0.9565217391304348
0.5,0.8,50,3,0.9142857142857143
0.5,0.8,50,4,0.9195402298850575
0.5,0.8,50,5,0.9504950495049505
0.5,0.8,100,1,0.9052631578947369
0.5,0.8,100,2,0.9565217391304348
0.5,0.8,100,3,0.9142857142857143
0.5,0.8,100,4,0.9090909090909091
0.5,0.8,100,5,0.9504950495049505
0.6,0.4,5,1,0.86
0.6,0.4,5,2,0.9565217391304348
0.6,0.4,5,3,0.897196261682243
0.6,0.4,5,4,0.8602150537634409
0.6,0.4,5,5,0.9320388349514563
0.6,0.4,10,1,0.9052631578947369
0.6,0.4,10,2,0.9361702127659575
0.6,0.4,10,3,0.9245283018867925
0.6,0.4,10,4,0.9090909090909091
0.6,0.4,10,5,0.9504950495049505
0.6,0.4,20,1,0.8865979381443299
0.6,0.4,20,2,0.9263157894736842
0.6,0.4,20,3,0.9333333333333333
0.6,0.4,20,4,0.898876404494382
0.6,0.4,20,5,0.9411764705882353
0.6,0.4,50,1,0.9052631578947369
0.6,0.4,50,2,0.946236559139785
0.6,0.4,50,3,0.9333333333333333
0.6,0.4,50,4,0.898876404494382
0.6,0.4,50,5,0.9411764705882353
0.6,0.4,100,1,0.9347826086956522
0.6,0.4,100,2,0.9565217391304348
0.6,0.4,100,3,0.9333333333333333
0.6,0.4,100,4,0.9195402298850575
0.6,0.4,100,5,0.9504950495049505
0.6,0.5,5,1,0.9148936170212766
0.6,0.5,5,2,0.946236559139785
0.6,0.5,5,3,0.9142857142857143
0.6,0.5,5,4,0.8888888888888888
0.6,0.5,5,5,0.9411764705882353
0.6,0.5,10,1,0.9247311827956989
0.6,0.5,10,2,0.9361702127659575
0.6,0.5,10,3,0.9142857142857143
0.6,0.5,10,4,0.9090909090909091
0.6,0.5,10,5,0.9504950495049505
0.6,0.5,20,1,0.9347826086956522
0.6,0.5,20,2,0.946236559139785
0.6,0.5,20,3,0.9142857142857143
0.6,0.5,20,4,0.9195402298850575
0.6,0.5,20,5,0.9504950495049505
0.6,0.5,50,1,0.9148936170212766
0.6,0.5,50,2,0.9565217391304348
0.6,0.5,50,3,0.9142857142857143
0.6,0.5,50,4,0.9195402298850575
0.6,0.5,50,5,0.9504950495049505
0.6,0.5,100,1,0.945054945054945
0.6,0.5,100,2,0.9565217391304348
0.6,0.5,100,3,0.9230769230769231
0.6,0.5,100,4,0.9195402298850575
0.6,0.5,100,5,0.9504950495049505
0.6,0.6,5,1,0.9148936170212766
0.6,0.6,5,2,0.946236559139785
0.6,0.6,5,3,0.9142857142857143
0.6,0.6,5,4,0.9090909090909091
0.6,0.6,5,5,0.9504950495049505
0.6,0.6,10,1,0.9347826086956522
0.6,0.6,10,2,0.946236559139785
0.6,0.6,10,3,0.912621359223301
0.6,0.6,10,4,0.9195402298850575
0.6,0.6,10,5,0.96
0.6,0.6,20,1,0.9347826086956522
0.6,0.6,20,2,0.946236559139785
0.6,0.6,20,3,0.9230769230769231
0.6,0.6,20,4,0.9090909090909091
0.6,0.6,20,5,0.9504950495049505
0.6,0.6,50,1,0.9247311827956989
0.6,0.6,50,2,0.9565217391304348
0.6,0.6,50,3,0.9142857142857143
0.6,0.6,50,4,0.9195402298850575
0.6,0.6,50,5,0.9504950495049505
0.6,0.6,100,1,0.9347826086956522
0.6,0.6,100,2,0.9565217391304348
0.6,0.6,100,3,0.9230769230769231
0.6,0.6,100,4,0.9195402298850575
0.6,0.6,100,5,0.9504950495049505
0.6,0.7,5,1,0.9555555555555556
0.6,0.7,5,2,0.9247311827956989
0.6,0.7,5,3,0.912621359223301
0.6,0.7,5,4,0.9090909090909091
0.6,0.7,5,5,0.9504950495049505
0.6,0.7,10,1,0.9347826086956522
0.6,0.7,10,2,0.9247311827956989
0.6,0.7,10,3,0.912621359223301
0.6,0.7,10,4,0.898876404494382
0.6,0.7,10,5,0.96
0.6,0.7,20,1,0.945054945054945
0.6,0.7,20,2,0.946236559139785
0.6,0.7,20,3,0.912621359223301
0.6,0.7,20,4,0.898876404494382
0.6,0.7,20,5,0.9504950495049505
0.6,0.7,50,1,0.9148936170212766
0.6,0.7,50,2,0.9565217391304348
0.6,0.7,50,3,0.9142857142857143
0.6,0.7,50,4,0.9195402298850575
0.6,0.7,50,5,0.9504950495049505
0.6,0.7,100,1,0.945054945054945
0.6,0.7,100,2,0.9565217391304348
0.6,0.7,100,3,0.9142857142857143
0.6,0.7,100,4,0.9302325581395349
0.6,0.7,100,5,0.9504950495049505
0.6,0.8,5,1,0.9347826086956522
0.6,0.8,5,2,0.946236559139785
0.6,0.8,5,3,0.9038461538461539
0.6,0.8,5,4,0.898876404494382
0.6,0.8,5,5,0.9504950495049505
0.6,0.8,10,1,0.945054945054945
0.6,0.8,10,2,0.9347826086956522
0.6,0.8,10,3,0.912621359223301
0.6,0.8,10,4,0.898876404494382
0.6,0.8,10,5,0.9504950495049505
0.6,0.8,20,1,0.9347826086956522
0.6,0.8,20,2,0.946236559139785
0.6,0.8,20,3,0.9038461538461539
0.6,0.8,20,4,0.898876404494382
0.6,0.8,20,5,0.9504950495049505
0.6,0.8,50,1,0.9148936170212766
0.6,0.8,50,2,0.946236559139785
0.6,0.8,50,3,0.9230769230769231
0.6,0.8,50,4,0.9090909090909091
0.6,0.8,50,5,0.9504950495049505
0.6,0.8,100,1,0.9148936170212766
0.6,0.8,100,2,0.9565217391304348
0.6,0.8,100,3,0.9142857142857143
0.6,0.8,100,4,0.9090909090909091
0.6,0.8,100,5,0.9504950495049505
0.7,0.4,5,1,0.8865979381443299
0.7,0.4,5,2,0.946236559139785
0.7,0.4,5,3,0.912621359223301
0.7,0.4,5,4,0.8888888888888888
0.7,0.4,5,5,0.9504950495049505
0.7,0.4,10,1,0.9555555555555556
0.7,0.4,10,2,0.946236559139785
0.7,0.4,10,3,0.9230769230769231
0.7,0.4,10,4,0.9090909090909091
0.7,0.4,10,5,0.96
0.7,0.4,20,1,0.9555555555555556
0.7,0.4,20,2,0.946236559139785
0.7,0.4,20,3,0.9230769230769231
0.7,0.4,20,4,0.9090909090909091
0.7,0.4,20,5,0.9504950495049505
0.7,0.4,50,1,0.9247311827956989
0.7,0.4,50,2,0.9565217391304348
0.7,0.4,50,3,0.9230769230769231
0.7,0.4,50,4,0.9302325581395349
0.7,0.4,50,5,0.9504950495049505
0.7,0.4,100,1,0.9247311827956989
0.7,0.4,100,2,0.9565217391304348
0.7,0.4,100,3,0.9230769230769231
0.7,0.4,100,4,0.9302325581395349
0.7,0.4,100,5,0.9504950495049505
0.7,0.5,5,1,0.9247311827956989
0.7,0.5,5,2,0.9565217391304348
0.7,0.5,5,3,0.9038461538461539
0.7,0.5,5,4,0.898876404494382
0.7,0.5,5,5,0.9504950495049505
0.7,0.5,10,1,0.9148936170212766
0.7,0.5,10,2,0.967032967032967
0.7,0.5,10,3,0.9230769230769231
0.7,0.5,10,4,0.9090909090909091
0.7,0.5,10,5,0.96
0.7,0.5,20,1,0.9247311827956989
0.7,0.5,20,2,0.967032967032967
0.7,0.5,20,3,0.9320388349514563
0.7,0.5,20,4,0.9195402298850575
0.7,0.5,20,5,0.9504950495049505
0.7,0.5,50,1,0.9347826086956522
0.7,0.5,50,2,0.9565217391304348
0.7,0.5,50,3,0.9320388349514563
0.7,0.5,50,4,0.9302325581395349
0.7,0.5,50,5,0.9504950495049505
0.7,0.5,100,1,0.9247311827956989
0.7,0.5,100,2,0.9565217391304348
0.7,0.5,100,3,0.9230769230769231
0.7,0.5,100,4,0.9195402298850575
0.7,0.5,100,5,0.9504950495049505
0.7,0.6,5,1,0.9052631578947369
0.7,0.6,5,2,0.967032967032967
0.7,0.6,5,3,0.9038461538461539
0.7,0.6,5,4,0.9302325581395349
0.7,0.6,5,5,0.96
0.7,0.6,10,1,0.9148936170212766
0.7,0.6,10,2,0.967032967032967
0.7,0.6,10,3,0.912621359223301
0.7,0.6,10,4,0.9302325581395349
0.7,0.6,10,5,0.96
0.7,0.6,20,1,0.9052631578947369
0.7,0.6,20,2,0.967032967032967
0.7,0.6,20,3,0.9215686274509803
0.7,0.6,20,4,0.9195402298850575
0.7,0.6,20,5,0.9504950495049505
0.7,0.6,50,1,0.9347826086956522
0.7,0.6,50,2,0.967032967032967
0.7,0.6,50,3,0.9230769230769231
0.7,0.6,50,4,0.9195402298850575
0.7,0.6,50,5,0.9504950495049505
0.7,0.6,100,1,0.9247311827956989
0.7,0.6,100,2,0.967032967032967
0.7,0.6,100,3,0.9320388349514563
0.7,0.6,100,4,0.9195402298850575
0.7,0.6,100,5,0.9504950495049505
0.7,0.7,5,1,0.9052631578947369
0.7,0.7,5,2,0.946236559139785
0.7,0.7,5,3,0.912621359223301
0.7,0.7,5,4,0.898876404494382
0.7,0.7,5,5,0.96
0.7,0.7,10,1,0.9247311827956989
0.7,0.7,10,2,0.9565217391304348
0.7,0.7,10,3,0.912621359223301
0.7,0.7,10,4,0.9090909090909091
0.7,0.7,10,5,0.96
0.7,0.7,20,1,0.9247311827956989
0.7,0.7,20,2,0.967032967032967
0.7,0.7,20,3,0.912621359223301
0.7,0.7,20,4,0.9195402298850575
0.7,0.7,20,5,0.9504950495049505
0.7,0.7,50,1,0.945054945054945
0.7,0.7,50,2,0.967032967032967
0.7,0.7,50,3,0.9230769230769231
0.7,0.7,50,4,0.9195402298850575
0.7,0.7,50,5,0.9504950495049505
0.7,0.7,100,1,0.945054945054945
0.7,0.7,100,2,0.967032967032967
0.7,0.7,100,3,0.9230769230769231
0.7,0.7,100,4,0.9195402298850575
0.7,0.7,100,5,0.9504950495049505
0.7,0.8,5,1,0.9247311827956989
0.7,0.8,5,2,0.9247311827956989
0.7,0.8,5,3,0.9038461538461539
0.7,0.8,5,4,0.8888888888888888
0.7,0.8,5,5,0.96
0.7,0.8,10,1,0.9347826086956522
0.7,0.8,10,2,0.9555555555555556
0.7,0.8,10,3,0.9038461538461539
0.7,0.8,10,4,0.898876404494382
0.7,0.8,10,5,0.96
0.7,0.8,20,1,0.9247311827956989
0.7,0.8,20,2,0.9565217391304348
0.7,0.8,20,3,0.9215686274509803
0.7,0.8,20,4,0.9090909090909091
0.7,0.8,20,5,0.9504950495049505
0.7,0.8,50,1,0.9347826086956522
0.7,0.8,50,2,0.967032967032967
0.7,0.8,50,3,0.9230769230769231
0.7,0.8,50,4,0.9195402298850575
0.7,0.8,50,5,0.9504950495049505
0.7,0.8,100,1,0.9347826086956522
0.7,0.8,100,2,0.967032967032967
0.7,0.8,100,3,0.912621359223301
0.7,0.8,100,4,0.9195402298850575
0.7,0.8,100,5,0.9504950495049505
0.8,0.4,5,1,0.9230769230769231
0.8,0.4,5,2,0.9247311827956989
0.8,0.4,5,3,0.9215686274509803
0.8,0.4,5,4,0.9195402298850575
0.8,0.4,5,5,0.9504950495049505
0.8,0.4,10,1,0.9347826086956522
0.8,0.4,10,2,0.946236559139785
0.8,0.4,10,3,0.9215686274509803
0.8,0.4,10,4,0.9302325581395349
0.8,0.4,10,5,0.9504950495049505
0.8,0.4,20,1,0.9555555555555556
0.8,0.4,20,2,0.946236559139785
0.8,0.4,20,3,0.9142857142857143
0.8,0.4,20,4,0.9302325581395349
0.8,0.4,20,5,0.9504950495049505
0.8,0.4,50,1,0.9347826086956522
0.8,0.4,50,2,0.9565217391304348
0.8,0.4,50,3,0.9230769230769231
0.8,0.4,50,4,0.9302325581395349
0.8,0.4,50,5,0.9504950495049505
0.8,0.4,100,1,0.9347826086956522
0.8,0.4,100,2,0.9565217391304348
0.8,0.4,100,3,0.9230769230769231
0.8,0.4,100,4,0.9302325581395349
0.8,0.4,100,5,0.9504950495049505
0.8,0.5,5,1,0.9130434782608695
0.8,0.5,5,2,0.9347826086956522
0.8,0.5,5,3,0.912621359223301
0.8,0.5,5,4,0.9069767441860465
0.8,0.5,5,5,0.9504950495049505
0.8,0.5,10,1,0.945054945054945
0.8,0.5,10,2,0.945054945054945
0.8,0.5,10,3,0.9038461538461539
0.8,0.5,10,4,0.9195402298850575
0.8,0.5,10,5,0.9494949494949495
0.8,0.5,20,1,0.945054945054945
0.8,0.5,20,2,0.9565217391304348
0.8,0.5,20,3,0.9038461538461539
0.8,0.5,20,4,0.9302325581395349
0.8,0.5,20,5,0.9504950495049505
0.8,0.5,50,1,0.945054945054945
0.8,0.5,50,2,0.9565217391304348
0.8,0.5,50,3,0.9230769230769231
0.8,0.5,50,4,0.9302325581395349
0.8,0.5,50,5,0.9504950495049505
0.8,0.5,100,1,0.945054945054945
0.8,0.5,100,2,0.9565217391304348
0.8,0.5,100,3,0.9230769230769231
0.8,0.5,100,4,0.9302325581395349
0.8,0.5,100,5,0.9504950495049505
0.8,0.6,5,1,0.9347826086956522
0.8,0.6,5,2,0.9347826086956522
0.8,0.6,5,3,0.9215686274509803
0.8,0.6,5,4,0.9195402298850575
0.8,0.6,5,5,0.94
0.8,0.6,10,1,0.9347826086956522
0.8,0.6,10,2,0.9555555555555556
0.8,0.6,10,3,0.912621359223301
0.8,0.6,10,4,0.9195402298850575
0.8,0.6,10,5,0.96
0.8,0.6,20,1,0.9347826086956522
0.8,0.6,20,2,0.967032967032967
0.8,0.6,20,3,0.912621359223301
0.8,0.6,20,4,0.9302325581395349
0.8,0.6,20,5,0.96
0.8,0.6,50,1,0.945054945054945
0.8,0.6,50,2,0.967032967032967
0.8,0.6,50,3,0.912621359223301
0.8,0.6,50,4,0.9302325581395349
0.8,0.6,50,5,0.9504950495049505
0.8,0.6,100,1,0.945054945054945
0.8,0.6,100,2,0.967032967032967
0.8,0.6,100,3,0.9215686274509803
0.8,0.6,100,4,0.9302325581395349
0.8,0.6,100,5,0.96
0.8,0.7,5,1,0.9347826086956522
0.8,0.7,5,2,0.9247311827956989
0.8,0.7,5,3,0.912621359223301
0.8,0.7,5,4,0.9090909090909091
0.8,0.7,5,5,0.96
0.8,0.7,10,1,0.9347826086956522
0.8,0.7,10,2,0.9565217391304348
0.8,0.7,10,3,0.9038461538461539
0.8,0.7,10,4,0.9195402298850575
0.8,0.7,10,5,0.96
0.8,0.7,20,1,0.945054945054945
0.8,0.7,20,2,0.9565217391304348
0.8,0.7,20,3,0.9038461538461539
0.8,0.7,20,4,0.9195402298850575
0.8,0.7,20,5,0.9504950495049505
0.8,0.7,50,1,0.945054945054945
0.8,0.7,50,2,0.967032967032967
0.8,0.7,50,3,0.9215686274509803
0.8,0.7,50,4,0.9302325581395349
0.8,0.7,50,5,0.9504950495049505
0.8,0.7,100,1,0.945054945054945
0.8,0.7,100,2,0.9555555555555556
0.8,0.7,100,3,0.912621359223301
0.8,0.7,100,4,0.9195402298850575
0.8,0.7,100,5,0.9504950495049505
0.8,0.8,5,1,0.945054945054945
0.8,0.8,5,2,0.9347826086956522
0.8,0.8,5,3,0.912621359223301
0.8,0.8,5,4,0.8888888888888888
0.8,0.8,5,5,0.96
0.8,0.8,10,1,0.9555555555555556
0.8,0.8,10,2,0.967032967032967
0.8,0.8,10,3,0.912621359223301
0.8,0.8,10,4,0.8888888888888888
0.8,0.8,10,5,0.96
0.8,0.8,20,1,0.9247311827956989
0.8,0.8,20,2,0.967032967032967
0.8,0.8,20,3,0.9038461538461539
0.8,0.8,20,4,0.9195402298850575
0.8,0.8,20,5,0.9504950495049505
0.8,0.8,50,1,0.9347826086956522
0.8,0.8,50,2,0.967032967032967
0.8,0.8,50,3,0.9215686274509803
0.8,0.8,50,4,0.9302325581395349
0.8,0.8,50,5,0.9504950495049505
0.8,0.8,100,1,0.9347826086956522
0.8,0.8,100,2,0.9555555555555556
0.8,0.8,100,3,0.9215686274509803
0.8,0.8,100,4,0.9302325581395349
0.8,0.8,100,5,0.9504950495049505
